SaleID,DateKey,BranchKey,EmployeeKey,ProductKey,Quantity,Revenue,Cost,TargetAmount
103365,20250622,108,16,209,5,5399,3887.28,5570
103366,20240627,104,15,202,3,2529,1922.04,7376
103367,20251002,101,17,208,4,6175,4816.5,1885
103368,20240419,105,10,208,2,1805,1209.35,3403
103369,20241216,102,23,207,2,2756,2122.12,5503
103370,20250927,106,14,207,4,422,253.2,3041
103371,20250928,104,11,210,1,6889,5166.75,4130
103372,20250111,102,30,210,3,1359,856.17,9167
103373,20250717,109,18,209,4,2019,1554.63,4482
103374,20250203,104,13,203,3,2828,2318.96,1496
103375,20251024,102,22,208,2,971,669.99,2625
103376,20240827,103,20,205,2,2123,1825.78,5308
103377,20250125,104,28,210,1,7097,6103.42,2631
103378,20250309,104,23,209,3,6555,4522.95,2712
103379,20251126,108,16,207,4,5806,4528.68,2854
103380,20241201,110,15,202,4,7166,4299.6,1908
103381,20250417,109,21,205,5,6099,5062.17,5291
103382,20240307,106,24,210,4,5436,3805.2,3298
103383,20240402,107,23,202,1,6393,4602.96,567
103384,20241018,107,23,204,4,1396,1116.8,3898
103385,20250810,105,26,207,5,583,478.06,9881
103386,20240903,107,11,202,2,6405,5636.4,2373
103387,20240731,105,14,206,4,5886,4649.94,3908
103388,20251211,108,21,210,4,5919,4616.82,4025
103389,20241109,103,18,210,4,379,322.15,4388
103390,20240703,106,12,204,2,2005,1704.25,2727
103391,20240422,102,12,209,4,2750,1705,8141
103392,20240508,104,30,210,3,2622,2176.26,4947
103393,20250211,108,12,203,4,514,462.6,7221
103394,20250527,106,20,210,4,139,105.64,8284
103395,20240411,105,28,203,2,767,636.61,2735
103396,20241216,105,25,201,4,4827,3958.14,5941
103397,20241115,110,18,202,2,600,426,7096
103398,20250904,101,6,205,3,715,614.9,8782
103399,20250220,109,9,202,5,672,544.32,3518
103400,20251212,107,28,207,5,6547,4190.08,947
103401,20240319,101,16,203,5,5687,3753.42,7329
103402,20240731,102,13,210,5,6426,3855.6,4733
103403,20251013,101,22,202,1,2086,1627.08,5695
103404,20240717,102,30,204,4,4475,3445.75,8624
103405,20240816,103,18,208,5,1569,1208.13,7454
103406,20241005,105,23,210,3,6634,5307.2,2936
103407,20240910,107,20,208,1,6376,4463.2,8946
103408,20250510,108,28,207,3,282,183.3,775
103409,20251218,102,6,205,5,1294,815.22,1905
103410,20241102,109,16,201,4,6372,4078.08,8711
103411,20250807,102,16,206,1,2906,2353.86,1231
103412,20240829,101,30,205,2,1959,1430.07,2409
103413,20240109,103,20,202,3,6526,5416.58,551
103414,20240807,101,20,201,5,4842,3631.5,6171
103415,20250616,108,29,210,5,6051,3691.11,4826
103416,20250417,102,30,208,4,6221,5412.27,1696
103417,20250807,105,19,207,3,7158,5511.66,852
103418,20250228,110,16,206,2,6944,4235.84,8573
103419,20250429,110,9,205,4,2904,2323.2,783
103420,20241126,104,25,205,2,56,33.6,6172
103421,20250203,107,27,206,5,60,45.6,4109
103422,20241216,106,11,207,5,2863,2004.1,7694
103423,20250209,108,17,206,5,350,262.5,7535
103424,20241123,101,25,209,3,5018,4014.4,971
103425,20241023,109,7,203,3,3655,3179.85,8467
103426,20250410,107,30,204,1,5303,4295.43,9213
103427,20250512,106,27,210,5,3667,2383.55,6529
103428,20240519,105,25,208,1,4432,3589.92,3517
103429,20250506,109,30,204,5,2339,1988.15,1650
103430,20251111,101,12,206,1,5025,4271.25,1080
103431,20240206,110,29,203,2,6763,6086.7,1821
103432,20240607,110,29,202,3,4228,3128.72,6745
103433,20240920,106,29,201,4,5075,3501.75,3499
103434,20250601,108,14,210,1,6618,5691.48,3417
103435,20250111,106,9,209,3,2267,1564.23,8318
103436,20250521,103,16,204,2,2032,1666.24,3527
103437,20250116,109,9,205,5,1582,1170.68,1735
103438,20251024,106,11,203,1,6780,5424,3183
103439,20250310,103,17,202,4,4019,3375.96,2564
103440,20240828,105,26,205,3,4534,4035.26,6344
103441,20250222,103,10,207,3,7321,6222.85,2950
103442,20251110,103,30,201,2,2750,2035,630
103443,20250317,110,24,208,2,521,354.28,9106
103444,20241027,106,22,201,2,3748,2361.24,4665
103445,20250812,105,27,206,4,7826,4695.6,5831
103446,20240613,105,15,210,3,7088,5457.76,1552
103447,20250122,106,17,201,5,7752,5348.88,3369
103448,20240127,107,10,208,5,2621,1860.91,4254
103449,20250503,101,19,202,1,379,272.88,4230
103450,20250217,104,24,209,5,6506,4619.26,7312
103451,20240514,105,11,202,2,5795,3708.8,1805
103452,20241002,110,11,204,3,5695,4556,9933
103453,20250823,106,13,201,1,4440,3241.2,6013
103454,20240217,105,29,209,2,189,158.76,8540
103455,20250721,110,23,201,1,4758,4187.04,4887
103456,20240304,102,27,208,3,5837,4261.01,3274
103457,20240514,110,30,208,3,7116,6119.76,2228
103458,20240515,106,23,208,5,7745,5266.6,1497
103459,20240601,110,15,205,4,4602,3819.66,3372
103460,20250724,109,27,206,1,1168,852.64,9117
103461,20251102,104,17,202,2,7188,6253.56,9740
103462,20240918,104,10,206,5,7422,4750.08,3428
103463,20250925,105,18,207,1,5465,3880.15,7925
103464,20250819,104,18,201,3,1938,1317.84,6526
103465,20251208,103,24,203,1,1944,1244.16,4236
103466,20240306,107,14,205,4,838,678.78,4644
103467,20241007,109,16,209,4,3085,2375.45,2090
103468,20250824,109,23,203,1,5882,4646.78,9729
103469,20251204,108,12,209,3,7796,4677.6,8531
103470,20240330,107,29,207,1,5487,4828.56,7650
103471,20251029,103,30,207,3,6443,5347.69,505
103472,20250713,104,18,206,1,1949,1598.18,2395
103473,20240303,102,27,207,2,4696,3381.12,8172
103474,20241222,105,6,209,5,4191,2640.33,8379
103475,20250716,105,17,204,2,4320,3196.8,9532
103476,20250612,107,24,202,1,5030,4174.9,1741
103477,20250905,103,24,210,3,3818,3283.48,9026
103478,20240811,110,17,207,5,3834,2530.44,2448
103479,20250921,101,26,201,3,3274,2946.6,5505
103480,20251214,104,10,202,4,4325,3719.5,4887
103481,20240619,110,18,204,1,803,690.58,6881
103482,20240322,101,23,201,5,1374,1112.94,6501
103483,20250708,105,21,207,5,6926,4501.9,3897
103484,20250109,107,21,206,3,953,667.1,9028
103485,20240202,106,23,207,4,4506,3379.5,7176
103486,20240301,108,19,206,1,7425,4677.75,3398
103487,20250312,109,6,207,3,786,675.96,5427
103488,20250204,105,26,205,4,4073,2525.26,4375
103489,20240506,102,25,209,4,4777,3917.14,9228
103490,20240716,106,9,205,3,3749,2511.83,684
103491,20240704,110,21,209,1,1318,935.78,4425
103492,20251214,110,23,210,4,7693,6077.47,9320
103493,20251002,106,30,204,1,3743,3181.55,6675
103494,20240430,110,21,206,4,2340,1591.2,9022
103495,20251210,110,27,207,1,3996,3116.88,6025
103496,20250310,106,11,210,5,6610,5354.1,4671
103497,20240501,103,10,202,2,6368,5731.2,1761
103498,20250508,104,28,210,2,1550,1379.5,9661
103499,20250526,104,15,205,4,1734,1543.26,9509
103500,20240830,103,18,201,5,306,189.72,4294
103501,20240111,101,22,206,2,4238,2542.8,9154
103502,20250203,106,22,203,2,4620,4158,7017
103503,20250819,105,20,202,2,2938,2438.54,3734
103504,20250301,110,16,202,5,3483,2647.08,3161
103505,20250114,101,7,202,4,4913,4274.31,896
103506,20250503,110,23,205,5,6541,4709.52,7864
103507,20251007,101,11,203,2,1159,927.2,3444
103508,20250831,101,28,201,4,2317,1436.54,3236
103509,20250913,101,12,204,3,4350,2871,6951
103510,20240629,104,11,202,1,5181,4196.61,7311
103511,20250726,108,24,204,1,140,109.2,7207
103512,20240913,110,26,207,3,2293,1650.96,8382
103513,20240206,106,7,203,3,72,60.48,758
103514,20240913,106,16,202,3,4142,3065.08,574
103515,20250225,105,20,208,4,2823,2540.7,4425
103516,20240723,101,19,202,2,2418,1789.32,4859
103517,20250907,104,19,203,5,4740,3981.6,5142
103518,20240603,102,8,209,4,844,557.04,6076
103519,20240820,110,17,206,1,3374,2732.94,9104
103520,20250105,105,17,204,3,2554,2068.74,5467
103521,20250802,101,21,206,5,810,712.8,806
103522,20250505,103,24,203,5,6529,4700.88,7167
103523,20240101,104,8,203,4,3531,3071.97,561
103524,20241120,107,24,203,4,4095,3316.95,9392
103525,20250303,107,23,201,3,314,226.08,1625
103526,20240502,108,12,208,1,352,292.16,1393
103527,20250503,106,20,207,5,7681,5607.13,2076
103528,20250110,104,15,210,3,2119,1907.1,1640
103529,20240625,110,27,203,4,1284,821.76,5938
103530,20240918,102,24,205,4,2522,1588.86,2993
103531,20250521,102,26,208,5,1464,1288.32,2033
103532,20240429,105,28,208,5,1562,1155.88,4113
103533,20250619,108,29,204,2,5245,3566.6,7247
103534,20250504,108,25,206,3,7573,5225.37,2145
103535,20240107,102,8,201,1,6787,4275.81,6582
103536,20240101,105,17,210,3,2008,1305.2,1096
103537,20251111,102,9,210,3,4242,2757.3,8121
103538,20251115,101,27,203,3,1684,1431.4,2186
103539,20250519,108,19,202,5,6809,5991.92,3312
103540,20251117,102,21,207,1,1487,1234.21,9237
103541,20240618,105,15,206,2,1896,1156.56,594
103542,20251107,107,30,209,3,4375,3587.5,8321
103543,20250316,104,30,205,2,5135,3389.1,2773
103544,20241018,110,22,209,2,2393,1962.26,5458
103545,20250316,109,12,206,4,6402,4161.3,1589
103546,20241107,106,26,204,2,1329,917.01,6330
103547,20251222,102,9,203,4,7912,6013.12,742
103548,20240911,109,6,204,2,982,736.5,8105
103549,20240920,101,11,208,1,797,541.96,6599
103550,20251025,107,27,206,3,4966,4072.12,6842
103551,20251220,106,28,208,3,6111,4522.14,6967
103552,20250526,103,10,202,1,6720,4771.2,4972
103553,20240602,109,28,204,2,7421,6604.69,6347
103554,20250115,107,17,207,1,7833,7049.7,831
103555,20251101,104,9,210,1,204,157.08,4439
103556,20240826,105,15,201,2,882,546.84,5231
103557,20250525,103,29,202,3,6960,6124.8,3084
103558,20250819,103,20,208,5,319,232.87,847
103559,20250415,101,11,208,1,5376,3816.96,2964
103560,20250120,105,28,205,4,1785,1481.55,5458
103561,20251106,102,8,201,4,2730,1692.6,6107
103562,20240817,109,11,202,3,3262,2674.84,6582
103563,20250724,103,7,209,3,1455,887.55,3195
103564,20240427,109,21,203,4,7515,4659.3,4207
103565,20240813,104,6,207,4,1485,1336.5,1949
103566,20241031,109,17,203,3,774,503.1,8507
103567,20240208,108,20,204,5,6826,4914.72,1970
103568,20250426,107,21,203,2,6656,4592.64,4045
103569,20240105,106,28,203,5,4089,2657.85,3856
103570,20241211,102,8,208,1,1594,1099.86,4075
103571,20250717,109,11,202,3,6237,5239.08,8320
103572,20241126,105,30,202,4,5313,4781.7,4571
103573,20251211,104,16,208,5,753,617.46,4237
103574,20250720,106,28,205,1,5332,4052.32,5465
103575,20240626,105,8,203,3,6559,4853.66,8377
103576,20241115,107,19,208,5,1315,946.8,1367
103577,20240121,105,25,201,4,6809,4766.3,7234
103578,20250319,103,14,207,2,4021,3216.8,6418
103579,20250731,107,21,203,2,3632,2469.76,6175
103580,20240131,110,7,206,1,4855,3592.7,7144
103581,20250424,108,28,203,5,872,758.64,7914
103582,20241202,102,8,201,3,320,227.2,3046
103583,20240517,110,25,203,3,6865,5560.65,9113
103584,20240417,106,6,208,5,6320,4992.8,3696
103585,20250225,101,21,207,4,1054,874.82,8637
103586,20251014,108,10,204,3,6321,3855.81,8715
103587,20250301,101,21,210,1,494,360.62,8762
103588,20250522,109,19,201,5,7074,5446.98,2814
103589,20250110,108,12,205,1,1909,1508.11,1549
103590,20241008,105,11,202,5,954,715.5,8207
103591,20240920,107,7,202,3,7156,5867.92,3206
103592,20240222,109,14,210,4,6246,4559.58,6470
103593,20240313,101,18,206,5,3128,2596.24,6561
103594,20240819,107,21,203,3,5620,4046.4,9763
103595,20250602,102,8,210,1,3670,2789.2,9471
103596,20240903,101,6,204,5,2702,2107.56,1417
103597,20250203,109,29,206,3,4845,2955.45,5298
103598,20250610,108,8,210,2,3506,3155.4,6206
103599,20250714,106,12,208,1,783,579.42,3577
103600,20240105,109,11,209,4,7963,5175.95,2391
103601,20250201,109,16,206,1,736,522.56,3416
103602,20240309,108,19,208,5,1807,1337.18,6404
103603,20240621,108,15,202,4,1927,1695.76,7217
103604,20240509,104,25,209,5,151,131.37,9566
103605,20250624,106,25,204,4,4781,3633.56,6424
103606,20250513,102,14,209,5,1506,1204.8,4736
103607,20250130,108,10,209,2,3389,3016.21,9185
103608,20250116,103,20,203,3,7040,4294.4,1340
103609,20240722,107,25,209,3,3600,3096,1500
103610,20251203,103,8,205,5,885,548.7,4574
103611,20250423,110,22,209,3,4663,3124.21,5785
103612,20240903,105,19,202,1,1031,711.39,4645
103613,20250712,101,24,207,1,296,248.64,7914
103614,20250526,104,16,201,3,5116,3734.68,4636
103615,20240415,110,8,203,5,7183,4597.12,6295
103616,20241216,101,9,203,5,2713,2360.31,4873
103617,20250215,107,28,202,3,4209,2651.67,6325
103618,20250910,110,10,203,4,752,669.28,2135
103619,20240123,105,22,208,3,381,259.08,7157
103620,20240601,109,16,210,4,5502,4126.5,1311
103621,20250930,107,26,204,5,4885,3712.6,8500
103622,20250314,104,8,207,5,6963,5013.36,5846
103623,20241217,110,6,202,2,859,773.1,4461
103624,20241107,110,6,203,3,598,514.28,7229
103625,20250728,105,26,204,4,4767,3575.25,5887
103626,20240417,102,14,205,1,2086,1710.52,6828
103627,20240510,107,20,210,3,5516,3475.08,6861
103628,20240524,106,13,204,2,5419,4768.72,8556
103629,20240330,110,25,208,3,4499,3284.27,5067
103630,20250704,109,12,204,2,932,838.8,1266
103631,20240731,109,16,209,4,7214,5554.78,7915
103632,20240123,106,29,209,4,1323,859.95,4435
103633,20250125,107,20,204,1,5049,3130.38,2446
103634,20251024,109,25,204,3,6963,5152.62,2344
103635,20240326,110,19,208,3,5908,4667.32,5120
103636,20240208,107,22,207,3,5442,4788.96,6124
103637,20241112,110,9,210,4,6299,5291.16,3929
103638,20241025,107,14,205,3,7159,6228.33,9906
103639,20250720,107,7,208,5,1945,1167,2798
103640,20250529,108,18,210,1,1284,821.76,5020
103641,20240410,110,29,202,3,764,466.04,6441
103642,20240204,107,6,207,1,5453,3980.69,3381
103643,20250403,108,28,205,3,1709,1384.29,7089
103644,20240215,110,10,203,1,7141,5712.8,6660
103645,20240507,108,10,204,1,4887,3860.73,8514
103646,20250831,110,20,205,5,567,510.3,3778
103647,20250827,108,22,207,5,876,762.12,8857
103648,20251014,109,18,204,5,538,381.98,4273
103649,20240811,107,18,208,3,4503,3827.55,5347
103650,20250114,103,10,206,5,2714,1926.94,8358
103651,20250101,102,14,202,5,7418,5044.24,6654
103652,20241211,101,18,202,3,2421,2154.69,7461
103653,20240707,102,20,206,3,6955,5911.75,8760
103654,20250716,108,25,202,3,4604,2900.52,1745
103655,20250708,106,19,202,2,7946,5482.74,9222
103656,20240114,102,16,209,2,2786,2284.52,9102
103657,20250101,102,28,203,3,3780,2532.6,1933
103658,20250617,106,24,206,3,4139,2524.79,3212
103659,20240629,108,6,207,4,5167,3668.57,2637
103660,20241005,110,23,208,1,2963,1985.21,8643
103661,20251203,106,26,207,3,3222,2255.4,6159
103662,20240701,101,14,203,1,2175,1696.5,5735
103663,20240718,108,25,206,4,7974,5103.36,2855
103664,20240305,107,27,203,5,5700,3591,3158
103665,20240622,101,7,202,4,2347,1994.95,3567
103666,20241013,105,14,201,2,4170,2835.6,9479
103667,20250711,106,23,205,4,3631,3267.9,7843
103668,20251012,104,11,209,5,3440,2098.4,3519
103669,20240102,110,8,208,4,2005,1343.35,8546
103670,20250119,104,9,203,1,2802,1709.22,3232
103671,20240311,105,9,203,2,4230,2707.2,1506
103672,20250314,108,17,209,1,5995,4915.9,2274
103673,20251108,103,10,205,5,1422,1166.04,3603
103674,20240802,106,26,208,1,7883,6148.74,6048
103675,20241014,102,20,202,4,2950,1947,1033
103676,20250718,103,26,210,3,3679,2354.56,3325
103677,20240204,101,12,204,1,3744,2957.76,7004
103678,20250316,110,11,207,1,5164,3408.24,1400
103679,20241120,107,24,206,2,806,644.8,2760
103680,20251027,108,14,208,2,1582,1218.14,2344
103681,20250413,110,15,210,2,7224,5273.52,2149
103682,20240201,109,15,210,2,397,309.66,6276
103683,20240621,109,18,203,2,1818,1527.12,5129
103684,20250526,109,10,205,3,5111,3117.71,1438
103685,20250418,103,17,210,1,2816,2337.28,2814
103686,20241212,105,17,202,3,260,187.2,8264
103687,20250705,110,25,206,3,459,325.89,5707
103688,20250702,108,30,204,4,3226,2161.42,846
103689,20240922,103,13,206,5,704,492.8,8828
103690,20251025,104,16,208,4,5327,3728.9,2778
103691,20241101,103,28,207,5,923,563.03,2666
103692,20250925,106,25,210,4,1961,1490.36,1547
103693,20241108,105,30,201,5,6730,5384,5967
103694,20240314,109,20,202,4,582,395.76,1800
103695,20250129,103,16,210,5,6318,5243.94,9799
103696,20240317,107,6,205,1,1283,1013.57,3357
103697,20251211,103,28,208,2,3375,2160,5266
103698,20250420,102,13,209,3,2767,2268.94,5216
103699,20240209,105,27,202,1,1501,1110.74,2913
103700,20241222,102,10,209,3,3849,3156.18,3672
103701,20240306,101,8,202,3,7781,5524.51,5785
103702,20251205,108,26,204,4,6616,4962,1663
103703,20240309,109,24,203,2,2613,1907.49,7666
103704,20240414,103,7,205,2,7182,5530.14,6707
103705,20250201,105,14,205,4,307,233.32,6974
103706,20250131,108,23,207,4,5748,4713.36,5868
103707,20250602,109,27,205,5,4146,3026.58,1518
103708,20251223,102,28,210,5,1212,799.92,9998
103709,20250326,101,17,204,5,554,476.44,1619
103710,20250628,103,28,207,4,1047,816.66,666
103711,20250427,108,23,209,2,6881,4472.65,2592
103712,20240604,106,10,208,3,3295,2668.95,5873
103713,20250401,107,28,205,3,2634,1738.44,4903
103714,20251114,108,9,207,5,4343,2822.95,3815
103715,20241027,102,15,202,4,3198,2878.2,4505
103716,20250312,107,26,203,1,1757,1300.18,9510
103717,20240127,107,16,209,1,6927,6165.03,6275
103718,20250320,103,21,210,2,5442,4244.76,9245
103719,20250503,103,13,203,1,3719,2528.92,7067
103720,20240508,105,12,210,4,4641,2970.24,7466
103721,20250119,103,8,203,1,6769,4061.4,4644
103722,20251209,104,27,210,1,2556,1712.52,7685
103723,20250324,102,10,210,5,2523,2043.63,2390
103724,20250809,110,20,207,2,808,541.36,7479
103725,20251107,109,9,205,3,5879,3938.93,9381
103726,20240805,108,29,204,4,7142,5356.5,4565
103727,20240714,105,28,205,4,7506,5104.08,2520
103728,20251129,110,12,206,5,3582,2149.2,4646
103729,20240501,109,15,204,4,1637,1407.82,585
103730,20241224,101,27,208,3,436,279.04,6236
103731,20240121,105,26,207,2,4290,3818.1,8200
103732,20240825,101,9,203,4,1198,922.46,1972
103733,20240401,104,9,204,3,5532,3872.4,6114
103734,20250710,109,28,208,5,3874,3215.42,3405
103735,20240929,101,20,202,5,7597,6837.3,3202
103736,20241104,102,8,209,2,3075,2183.25,5747
103737,20241126,110,9,206,5,4956,3865.68,2539
103738,20241027,109,22,202,3,2985,2358.15,1345
103739,20240226,108,26,202,3,7023,5197.02,9176
103740,20250604,104,20,207,1,6581,4014.41,7753
103741,20240514,107,7,204,5,5806,3948.08,9029
103742,20241110,107,12,201,2,2631,1868.01,6949
103743,20251206,102,14,208,1,549,450.18,3928
103744,20240210,104,28,208,2,4373,3279.75,5404
103745,20250306,109,6,201,3,4693,3801.33,2955
103746,20240727,105,10,207,4,3327,2827.95,3265
103747,20250408,110,6,209,3,7706,6241.86,8511
103748,20250310,104,21,207,2,5346,4062.96,8509
103749,20250312,107,11,202,3,3407,2793.74,8570
103750,20240114,108,30,204,3,5701,3591.63,821
103751,20250623,107,7,207,3,4792,3881.52,8203
103752,20250715,107,28,204,2,7777,6999.3,8328
103753,20250305,109,9,206,4,7740,5805,4319
103754,20240626,102,6,201,4,3591,3124.17,3822
103755,20240624,110,28,207,4,4378,3940.2,9371
103756,20250713,105,23,203,5,5242,4088.76,5326
103757,20251010,105,11,202,3,1183,958.23,2747
103758,20250516,109,18,209,3,3391,2916.26,4234
103759,20240403,109,25,204,1,1589,1366.54,4179
103760,20250504,106,23,207,4,1886,1659.68,4624
103761,20240201,110,22,210,5,4917,4081.11,3997
103762,20250924,104,22,206,4,2530,1593.9,4147
103763,20250722,105,29,210,2,7232,5496.32,7237
103764,20240520,108,29,205,5,4753,4040.05,1612
103765,20240825,103,13,210,2,4119,2471.4,1593
103766,20240901,102,18,210,5,4320,3542.4,7908
103767,20251104,101,14,207,4,2492,1744.4,8161
103768,20250830,107,19,201,2,4018,2651.88,3574
103769,20240901,102,13,201,3,3793,2503.38,2286
103770,20251008,101,24,208,5,317,218.73,5197
103771,20240124,106,6,208,2,358,264.92,3907
103772,20250803,110,14,202,4,5898,3774.72,3980
103773,20240420,103,16,201,3,6147,3872.61,2924
103774,20250108,103,22,204,5,2181,1766.61,3957
